user_id,payment_date,amount
6577,2024-04-03,10.0
6577,2024-05-03,10.0
6577,2024-06-02,10.0
6577,2024-07-02,10.0
6585,2024-02-24,10.0
6585,2024-03-25,10.0
6585,2024-04-24,10.0
6588,2024-03-01,10.0
6613,2024-02-13,10.0
6633,2024-01-16,10.0
6633,2024-02-15,10.0
6633,2024-03-16,10.0
6633,2024-04-15,10.0
6635,2024-01-27,10.0
6649,2024-03-01,10.0
6649,2024-03-31,10.0
6649,2024-04-30,10.0
6650,2024-01-28,10.0
6671,2024-02-23,10.0
6671,2024-03-24,10.0
6671,2024-04-23,10.0
6671,2024-05-23,10.0
6671,2024-06-22,10.0
6672,2024-03-03,10.0
6673,2024-01-14,10.0
6673,2024-02-13,10.0
6673,2024-03-14,10.0
6674,2024-02-26,10.0
6674,2024-03-27,10.0
6674,2024-04-26,10.0
6677,2024-02-13,10.0
6677,2024-03-14,10.0
6696,2024-01-18,10.0
6702,2024-03-01,10.0
6702,2024-03-31,10.0
6702,2024-04-30,10.0
6719,2024-02-04,10.0
6719,2024-03-05,10.0
6719,2024-04-04,10.0
6726,2024-02-27,10.0
6726,2024-03-28,10.0
6726,2024-04-27,10.0
6730,2024-02-20,10.0
6730,2024-03-21,10.0
6730,2024-04-20,10.0
6755,2024-01-19,10.0
6755,2024-02-18,10.0
6755,2024-03-19,10.0
6755,2024-04-18,10.0
6755,2024-05-18,10.0
6761,2024-01-19,10.0
6761,2024-02-18,10.0
6761,2024-03-19,10.0
6761,2024-04-18,10.0
6761,2024-05-18,10.0
6762,2024-02-17,10.0
6762,2024-03-18,10.0
6762,2024-04-17,10.0
6787,2024-02-12,10.0
6787,2024-03-13,10.0
6788,2024-01-11,10.0
6788,2024-02-10,10.0
6790,2024-02-19,10.0
6790,2024-03-20,10.0
6790,2024-04-19,10.0
6790,2024-05-19,10.0
6790,2024-06-18,10.0
6790,2024-07-18,10.0
6802,2024-01-24,10.0
6802,2024-02-23,10.0
6802,2024-03-24,10.0
6821,2024-01-26,10.0
6821,2024-02-25,10.0
6821,2024-03-26,10.0
6823,2024-01-20,10.0
6834,2024-01-19,10.0
6834,2024-02-18,10.0
6834,2024-03-19,10.0
6834,2024-04-18,10.0
6834,2024-05-18,10.0
6834,2024-06-17,10.0
6836,2024-01-31,10.0
6836,2024-03-01,10.0
6836,2024-03-31,10.0
6836,2024-04-30,10.0
6838,2024-02-19,10.0
6842,2024-01-31,10.0
6855,2024-01-22,10.0
6855,2024-02-21,10.0
6855,2024-03-22,10.0
6855,2024-04-21,10.0
6855,2024-05-21,10.0
6857,2024-01-26,10.0
6866,2024-01-29,10.0
6879,2024-02-01,10.0
6879,2024-03-02,10.0
6879,2024-04-01,10.0
6879,2024-05-01,10.0
6879,2024-05-31,10.0
6879,2024-06-30,10.0
6892,2024-01-04,10.0
6892,2024-02-03,10.0
6892,2024-03-04,10.0
6896,2024-01-04,10.0
6899,2024-01-15,10.0
6899,2024-02-14,10.0
6907,2024-01-11,10.0
6907,2024-02-10,10.0
6907,2024-03-11,10.0
6907,2024-04-10,10.0
6907,2024-05-10,10.0
6933,2024-01-03,10.0
6933,2024-02-02,10.0
6933,2024-03-03,10.0
6943,2024-03-04,10.0
6943,2024-04-03,10.0
6943,2024-05-03,10.0
6956,2024-02-10,10.0
6960,2024-02-20,10.0
6960,2024-03-21,10.0
6974,2024-02-17,10.0
6974,2024-03-18,10.0
6974,2024-04-17,10.0
6974,2024-05-17,10.0
6979,2024-02-23,10.0
6982,2024-01-14,10.0
6990,2024-02-15,10.0
6990,2024-03-16,10.0
6990,2024-04-15,10.0
6997,2024-02-04,10.0
6997,2024-03-05,10.0
6997,2024-04-04,10.0
7011,2024-03-10,10.0
7011,2024-04-09,10.0
7011,2024-05-09,10.0
7011,2024-06-08,10.0
7026,2024-01-16,10.0
7026,2024-02-15,10.0
7026,2024-03-16,10.0
7026,2024-04-15,10.0
7026,2024-05-15,10.0
7031,2024-01-14,10.0
7031,2024-02-13,10.0
7031,2024-03-14,10.0
7031,2024-04-13,10.0
7031,2024-05-13,10.0
7031,2024-06-12,10.0
7050,2024-02-14,10.0
7050,2024-03-15,10.0
7050,2024-04-14,10.0
7050,2024-05-14,10.0
7050,2024-06-13,10.0
7050,2024-07-13,10.0
7065,2024-02-15,10.0
7065,2024-03-16,10.0
7065,2024-04-15,10.0
7084,2024-02-21,10.0
7084,2024-03-22,10.0
7084,2024-04-21,10.0
7084,2024-05-21,10.0
7084,2024-06-20,10.0
7095,2024-01-19,10.0
7100,2024-02-04,10.0
7104,2024-03-06,10.0
7111,2024-03-07,10.0
7111,2024-04-06,10.0
7111,2024-05-06,10.0
7119,2024-03-01,10.0
7119,2024-03-31,10.0
7119,2024-04-30,10.0
7128,2024-02-22,10.0
7128,2024-03-23,10.0
7128,2024-04-22,10.0
7128,2024-05-22,10.0
7128,2024-06-21,10.0
7128,2024-07-21,10.0
7158,2024-01-31,10.0
7158,2024-03-01,10.0
7158,2024-03-31,10.0
7158,2024-04-30,10.0
7158,2024-05-30,10.0
7173,2024-01-19,10.0
7185,2024-01-17,10.0
7185,2024-02-16,10.0
7185,2024-03-17,10.0
7185,2024-04-16,10.0
7208,2024-01-28,10.0
7225,2024-02-29,10.0
7225,2024-03-30,10.0
7225,2024-04-29,10.0
7225,2024-05-29,10.0
7225,2024-06-28,10.0
7227,2024-02-24,10.0
7255,2024-03-02,10.0
7255,2024-04-01,10.0
7272,2024-02-13,10.0
7272,2024-03-14,10.0
7272,2024-04-13,10.0
7272,2024-05-13,10.0
7272,2024-06-12,10.0
7304,2024-02-16,10.0
7304,2024-03-17,10.0
7304,2024-04-16,10.0
7304,2024-05-16,10.0
7304,2024-06-15,10.0
7305,2024-02-16,10.0
7305,2024-03-17,10.0
7305,2024-04-16,10.0
7308,2024-02-28,10.0
7308,2024-03-29,10.0
7320,2024-01-28,10.0
7320,2024-02-27,10.0
7325,2024-01-21,10.0
7325,2024-02-20,10.0
7325,2024-03-21,10.0
7325,2024-04-20,10.0
7325,2024-05-20,10.0
7325,2024-06-19,10.0
7326,2024-02-29,10.0
7326,2024-03-30,10.0
7326,2024-04-29,10.0
7326,2024-05-29,10.0
7326,2024-06-28,10.0
7338,2024-02-10,10.0
7338,2024-03-11,10.0
7338,2024-04-10,10.0
7347,2024-02-29,10.0
7347,2024-03-30,10.0
7347,2024-04-29,10.0
7347,2024-05-29,10.0
7347,2024-06-28,10.0
7353,2024-02-07,10.0
7353,2024-03-08,10.0
7370,2024-01-07,10.0
7375,2024-01-24,10.0
7375,2024-02-23,10.0
7375,2024-03-24,10.0
7375,2024-04-23,10.0
7382,2024-02-23,10.0
7382,2024-03-24,10.0
7386,2024-01-24,10.0
7386,2024-02-23,10.0
7386,2024-03-24,10.0
7402,2024-02-26,10.0
7402,2024-03-27,10.0
7404,2024-02-15,10.0
7404,2024-03-16,10.0
7404,2024-04-15,10.0
7427,2024-01-16,10.0
7427,2024-02-15,10.0
7427,2024-03-16,10.0
7427,2024-04-15,10.0
7427,2024-05-15,10.0
7427,2024-06-14,10.0
7428,2024-03-03,10.0
7428,2024-04-02,10.0
7428,2024-05-02,10.0
7428,2024-06-01,10.0
7428,2024-07-01,10.0
7428,2024-07-31,10.0
7430,2024-02-10,10.0
7432,2024-02-05,10.0
7433,2024-01-21,10.0
7433,2024-02-20,10.0
7441,2024-02-11,10.0
7451,2024-01-16,10.0
7464,2024-02-15,10.0
7465,2024-01-14,10.0
7478,2024-03-04,10.0
7478,2024-04-03,10.0
7478,2024-05-03,10.0
7478,2024-06-02,10.0
7478,2024-07-02,10.0
7478,2024-08-01,10.0
7481,2024-02-23,10.0
7481,2024-03-24,10.0
7481,2024-04-23,10.0
7481,2024-05-23,10.0
7489,2024-03-06,10.0
7489,2024-04-05,10.0
7489,2024-05-05,10.0
7489,2024-06-04,10.0
7489,2024-07-04,10.0
7498,2024-02-21,10.0
7501,2024-01-21,10.0
7501,2024-02-20,10.0
7501,2024-03-21,10.0
7531,2024-02-11,10.0
7531,2024-03-12,10.0
7531,2024-04-11,10.0
7531,2024-05-11,10.0
7531,2024-06-10,10.0
7531,2024-07-10,10.0
7549,2024-02-04,10.0
7549,2024-03-05,10.0
7557,2024-01-05,10.0
7558,2024-03-02,10.0
7564,2024-01-23,10.0
7564,2024-02-22,10.0
7564,2024-03-23,10.0
7564,2024-04-22,10.0
7615,2024-02-28,10.0
7615,2024-03-29,10.0
7615,2024-04-28,10.0
7615,2024-05-28,10.0
7616,2024-02-05,10.0
7616,2024-03-06,10.0
7618,2024-02-25,10.0
7618,2024-03-26,10.0
7618,2024-04-25,10.0
7618,2024-05-25,10.0
7655,2024-01-15,10.0
7655,2024-02-14,10.0
7655,2024-03-15,10.0
7655,2024-04-14,10.0
7707,2024-01-18,10.0
7714,2024-01-26,10.0
7714,2024-02-25,10.0
7726,2024-03-21,10.0
7726,2024-04-20,10.0
7733,2024-01-21,10.0
7733,2024-02-20,10.0
7733,2024-03-21,10.0
7733,2024-04-20,10.0
7755,2024-02-05,10.0
7755,2024-03-06,10.0
7768,2024-02-21,10.0
7768,2024-03-22,10.0
7768,2024-04-21,10.0
7768,2024-05-21,10.0
7768,2024-06-20,10.0
7768,2024-07-20,10.0
7772,2024-02-16,10.0
7772,2024-03-17,10.0
7772,2024-04-16,10.0
7787,2024-03-07,10.0
7801,2024-02-02,10.0
7822,2024-02-24,10.0
7822,2024-03-25,10.0
7822,2024-04-24,10.0
7833,2024-01-17,10.0
7833,2024-02-16,10.0
7856,2024-01-29,10.0
7856,2024-02-28,10.0
7856,2024-03-29,10.0
7880,2024-02-04,10.0
7880,2024-03-05,10.0
7880,2024-04-04,10.0
7888,2024-03-01,10.0
7888,2024-03-31,10.0
7897,2024-02-21,10.0
7897,2024-03-22,10.0
7897,2024-04-21,10.0
7897,2024-05-21,10.0
7897,2024-06-20,10.0
7897,2024-07-20,10.0
7898,2024-02-20,10.0
7898,2024-03-21,10.0
7898,2024-04-20,10.0
7898,2024-05-20,10.0
7899,2024-02-03,10.0
7899,2024-03-04,10.0
7899,2024-04-03,10.0
7899,2024-05-03,10.0
7915,2024-01-30,10.0
7915,2024-02-29,10.0
7915,2024-03-30,10.0
7927,2024-03-02,10.0
7927,2024-04-01,10.0
7927,2024-05-01,10.0
7927,2024-05-31,10.0
7935,2024-02-12,10.0
7935,2024-03-13,10.0
7935,2024-04-12,10.0
7939,2024-02-28,10.0
7939,2024-03-29,10.0
7939,2024-04-28,10.0
7943,2024-03-03,10.0
7954,2024-02-29,10.0
7954,2024-03-30,10.0
7954,2024-04-29,10.0
7954,2024-05-29,10.0
7954,2024-06-28,10.0
7954,2024-07-28,10.0
7963,2024-03-02,10.0
7981,2024-01-13,10.0
8019,2024-01-10,10.0
8019,2024-02-09,10.0
8019,2024-03-10,10.0
8019,2024-04-09,10.0
8027,2024-03-06,10.0
8027,2024-04-05,10.0
8027,2024-05-05,10.0
8027,2024-06-04,10.0
8027,2024-07-04,10.0
8027,2024-08-03,10.0
8028,2024-02-28,10.0
8028,2024-03-29,10.0
8028,2024-04-28,10.0
8028,2024-05-28,10.0
8030,2024-03-10,10.0
8030,2024-04-09,10.0
8030,2024-05-09,10.0
8030,2024-06-08,10.0
8030,2024-07-08,10.0
8030,2024-08-07,10.0
8032,2024-03-10,10.0
8032,2024-04-09,10.0
8042,2024-02-07,10.0
8042,2024-03-08,10.0
8101,2024-02-02,10.0
8101,2024-03-03,10.0
8101,2024-04-02,10.0
8112,2024-02-01,10.0
8112,2024-03-02,10.0
8112,2024-04-01,10.0
8112,2024-05-01,10.0
8112,2024-05-31,10.0
8131,2024-02-27,10.0
8150,2024-03-13,10.0
8150,2024-04-12,10.0
8150,2024-05-12,10.0
8150,2024-06-11,10.0
8150,2024-07-11,10.0
8152,2024-03-03,10.0
8152,2024-04-02,10.0
8152,2024-05-02,10.0
8174,2024-03-04,10.0
8174,2024-04-03,10.0
8174,2024-05-03,10.0
8174,2024-06-02,10.0
8180,2024-01-12,10.0
8182,2024-01-06,10.0
8182,2024-02-05,10.0
8182,2024-03-06,10.0
8182,2024-04-05,10.0
8205,2024-02-13,10.0
8205,2024-03-14,10.0
8205,2024-04-13,10.0
8209,2024-01-30,10.0
8221,2024-02-10,10.0
8221,2024-03-11,10.0
8228,2024-01-18,10.0
8228,2024-02-17,10.0
8228,2024-03-18,10.0
8238,2024-01-27,10.0
8238,2024-02-26,10.0
8245,2024-02-16,10.0
8250,2024-01-28,10.0
8250,2024-02-27,10.0
8274,2024-02-05,10.0
8274,2024-03-06,10.0
8274,2024-04-05,10.0
8276,2024-01-29,10.0
8276,2024-02-28,10.0
8276,2024-03-29,10.0
8276,2024-04-28,10.0
8276,2024-05-28,10.0
8276,2024-06-27,10.0
8287,2024-01-17,10.0
8287,2024-02-16,10.0
8287,2024-03-17,10.0
8287,2024-04-16,10.0
8294,2024-02-02,10.0
8294,2024-03-03,10.0
8296,2024-01-27,10.0
8296,2024-02-26,10.0
8296,2024-03-27,10.0
8296,2024-04-26,10.0
8296,2024-05-26,10.0
8298,2024-01-12,10.0
8298,2024-02-11,10.0
8298,2024-03-12,10.0
8305,2024-01-24,10.0
8305,2024-02-23,10.0
8305,2024-03-24,10.0
8305,2024-04-23,10.0
8305,2024-05-23,10.0
8305,2024-06-22,10.0
8331,2024-02-03,10.0
8331,2024-03-04,10.0
8331,2024-04-03,10.0
8331,2024-05-03,10.0
8334,2024-01-30,10.0
8334,2024-02-29,10.0
8334,2024-03-30,10.0
8334,2024-04-29,10.0
8334,2024-05-29,10.0
8334,2024-06-28,10.0
8344,2024-01-23,10.0
8344,2024-02-22,10.0
8344,2024-03-23,10.0
8344,2024-04-22,10.0
8344,2024-05-22,10.0
8344,2024-06-21,10.0
8348,2024-02-23,10.0
8348,2024-03-24,10.0
8348,2024-04-23,10.0
8348,2024-05-23,10.0
8348,2024-06-22,10.0
8348,2024-07-22,10.0
8368,2024-01-30,10.0
8368,2024-02-29,10.0
8368,2024-03-30,10.0
8368,2024-04-29,10.0
8368,2024-05-29,10.0
8371,2024-01-18,10.0
8384,2024-02-18,10.0
8384,2024-03-19,10.0
8384,2024-04-18,10.0
8404,2024-02-22,10.0
8404,2024-03-23,10.0
8404,2024-04-22,10.0
8404,2024-05-22,10.0
8404,2024-06-21,10.0
8404,2024-07-21,10.0
8405,2024-03-04,10.0
8405,2024-04-03,10.0
8405,2024-05-03,10.0
8409,2024-03-07,10.0
8409,2024-04-06,10.0
8417,2024-01-12,10.0
8424,2024-02-09,10.0
8434,2024-01-29,10.0
8434,2024-02-28,10.0
8434,2024-03-29,10.0
8434,2024-04-28,10.0
8434,2024-05-28,10.0
8434,2024-06-27,10.0
8443,2024-02-16,10.0
8454,2024-02-27,10.0
8454,2024-03-28,10.0
8454,2024-04-27,10.0
8513,2024-01-18,10.0
8520,2024-02-24,10.0
8520,2024-03-25,10.0
8520,2024-04-24,10.0
8520,2024-05-24,10.0
8522,2024-03-02,10.0
8522,2024-04-01,10.0
8522,2024-05-01,10.0
8540,2024-02-25,10.0
8540,2024-03-26,10.0
8540,2024-04-25,10.0
8545,2024-02-12,10.0
8545,2024-03-13,10.0
8547,2024-02-13,10.0
8560,2024-01-16,10.0
8560,2024-02-15,10.0
8560,2024-03-16,10.0
8560,2024-04-15,10.0
8578,2024-03-11,10.0
8578,2024-04-10,10.0
8578,2024-05-10,10.0
8592,2024-01-29,10.0
8592,2024-02-28,10.0
8592,2024-03-29,10.0
8592,2024-04-28,10.0
8599,2024-01-10,10.0
8599,2024-02-09,10.0
8599,2024-03-10,10.0
8617,2024-02-14,10.0
8623,2024-01-20,10.0
8623,2024-02-19,10.0
8623,2024-03-20,10.0
8623,2024-04-19,10.0
8640,2024-03-04,10.0
8640,2024-04-03,10.0
8640,2024-05-03,10.0
8655,2024-02-23,10.0
8655,2024-03-24,10.0
8655,2024-04-23,10.0
8655,2024-05-23,10.0
8655,2024-06-22,10.0
8655,2024-07-22,10.0
8669,2024-02-14,10.0
8669,2024-03-15,10.0
8669,2024-04-14,10.0
8669,2024-05-14,10.0
8696,2024-02-27,10.0
8696,2024-03-28,10.0
8715,2024-01-17,10.0
8725,2024-02-18,10.0
8725,2024-03-19,10.0
8725,2024-04-18,10.0
8729,2024-03-11,10.0
8729,2024-04-10,10.0
8729,2024-05-10,10.0
8729,2024-06-09,10.0
8729,2024-07-09,10.0
8729,2024-08-08,10.0
8748,2024-03-02,10.0
8748,2024-04-01,10.0
8748,2024-05-01,10.0
8748,2024-05-31,10.0
8748,2024-06-30,10.0
8748,2024-07-30,10.0
8786,2024-03-07,10.0
8786,2024-04-06,10.0
8786,2024-05-06,10.0
8799,2024-01-21,10.0
8799,2024-02-20,10.0
8813,2024-02-29,10.0
8813,2024-03-30,10.0
8813,2024-04-29,10.0
8813,2024-05-29,10.0
8813,2024-06-28,10.0
8813,2024-07-28,10.0
8814,2024-02-08,10.0
8833,2024-03-01,10.0
8839,2024-02-14,10.0
8839,2024-03-15,10.0
8839,2024-04-14,10.0
8839,2024-05-14,10.0
8839,2024-06-13,10.0
8839,2024-07-13,10.0
8840,2024-01-31,10.0
8845,2024-03-02,10.0
8845,2024-04-01,10.0
8845,2024-05-01,10.0
8845,2024-05-31,10.0
8845,2024-06-30,10.0
8845,2024-07-30,10.0
8851,2024-01-22,10.0
8851,2024-02-21,10.0
8851,2024-03-22,10.0
8854,2024-02-12,10.0
8854,2024-03-13,10.0
8854,2024-04-12,10.0
8854,2024-05-12,10.0
8861,2024-02-29,10.0
8861,2024-03-30,10.0
8861,2024-04-29,10.0
8875,2024-03-02,10.0
8875,2024-04-01,10.0
8875,2024-05-01,10.0
8894,2024-03-07,10.0
8894,2024-04-06,10.0
8911,2024-01-28,10.0
8911,2024-02-27,10.0
8911,2024-03-28,10.0
8938,2024-03-05,10.0
8938,2024-04-04,10.0
8938,2024-05-04,10.0
8938,2024-06-03,10.0
8938,2024-07-03,10.0
8938,2024-08-02,10.0
8948,2024-01-16,10.0
8948,2024-02-15,10.0
8948,2024-03-16,10.0
8948,2024-04-15,10.0
8948,2024-05-15,10.0
8948,2024-06-14,10.0
8951,2024-02-27,10.0
8951,2024-03-28,10.0
8951,2024-04-27,10.0
8951,2024-05-27,10.0
8951,2024-06-26,10.0
8961,2024-02-24,10.0
8961,2024-03-25,10.0
8961,2024-04-24,10.0
8961,2024-05-24,10.0
8961,2024-06-23,10.0
8984,2024-02-29,10.0
8984,2024-03-30,10.0
8984,2024-04-29,10.0
8988,2024-02-13,10.0
9006,2024-01-14,10.0
9006,2024-02-13,10.0
9009,2024-01-18,10.0
9009,2024-02-17,10.0
9009,2024-03-18,10.0
9009,2024-04-17,10.0
9009,2024-05-17,10.0
9015,2024-02-13,10.0
9020,2024-02-10,10.0
9020,2024-03-11,10.0
9026,2024-01-11,10.0
9026,2024-02-10,10.0
9026,2024-03-11,10.0
9026,2024-04-10,10.0
9036,2024-03-02,10.0
9036,2024-04-01,10.0
9036,2024-05-01,10.0
9060,2024-01-26,10.0
9060,2024-02-25,10.0
9060,2024-03-26,10.0
9060,2024-04-25,10.0
9060,2024-05-25,10.0
9079,2024-01-21,10.0
9079,2024-02-20,10.0
9079,2024-03-21,10.0
9079,2024-04-20,10.0
9112,2024-01-21,10.0
9112,2024-02-20,10.0
9112,2024-03-21,10.0
9112,2024-04-20,10.0
9113,2024-02-26,10.0
9113,2024-03-27,10.0
9113,2024-04-26,10.0
9146,2024-01-12,10.0
9146,2024-02-11,10.0
9147,2024-02-17,10.0
9147,2024-03-18,10.0
9147,2024-04-17,10.0
9147,2024-05-17,10.0
9147,2024-06-16,10.0
9152,2024-02-05,10.0
9152,2024-03-06,10.0
9152,2024-04-05,10.0
9152,2024-05-05,10.0
9155,2024-02-09,10.0
9155,2024-03-10,10.0
9155,2024-04-09,10.0
9155,2024-05-09,10.0
9155,2024-06-08,10.0
9155,2024-07-08,10.0
9185,2024-03-02,10.0
9185,2024-04-01,10.0
9185,2024-05-01,10.0
9185,2024-05-31,10.0
9185,2024-06-30,10.0
9198,2024-02-20,10.0
9198,2024-03-21,10.0
9226,2024-02-02,10.0
9242,2024-02-26,10.0
9242,2024-03-27,10.0
9242,2024-04-26,10.0
9244,2024-01-21,10.0
9251,2024-02-20,10.0
9251,2024-03-21,10.0
9251,2024-04-20,10.0
9251,2024-05-20,10.0
9255,2024-02-19,10.0
9255,2024-03-20,10.0
9269,2024-01-25,10.0
9269,2024-02-24,10.0
9280,2024-01-31,10.0
9283,2024-01-26,10.0
9283,2024-02-25,10.0
9298,2024-02-19,10.0
9298,2024-03-20,10.0
9298,2024-04-19,10.0
9298,2024-05-19,10.0
9298,2024-06-18,10.0
9300,2024-02-25,10.0
9300,2024-03-26,10.0
9300,2024-04-25,10.0
9301,2024-02-15,10.0
9301,2024-03-16,10.0
9301,2024-04-15,10.0
9301,2024-05-15,10.0
9310,2024-02-08,10.0
9310,2024-03-09,10.0
9310,2024-04-08,10.0
9310,2024-05-08,10.0
9310,2024-06-07,10.0
9310,2024-07-07,10.0
9315,2024-02-08,10.0
9315,2024-03-09,10.0
9315,2024-04-08,10.0
9315,2024-05-08,10.0
9315,2024-06-07,10.0
9322,2024-01-27,10.0
9322,2024-02-26,10.0
9322,2024-03-27,10.0
9322,2024-04-26,10.0
9322,2024-05-26,10.0
9322,2024-06-25,10.0
9323,2024-02-24,10.0
9323,2024-03-25,10.0
9323,2024-04-24,10.0
9323,2024-05-24,10.0
9323,2024-06-23,10.0
9332,2024-02-11,10.0
9332,2024-03-12,10.0
9332,2024-04-11,10.0
9333,2024-02-06,10.0
9333,2024-03-07,10.0
9333,2024-04-06,10.0
9333,2024-05-06,10.0
9333,2024-06-05,10.0
9333,2024-07-05,10.0
9338,2024-01-13,10.0
9338,2024-02-12,10.0
9348,2024-02-09,10.0
9348,2024-03-10,10.0
9348,2024-04-09,10.0
9348,2024-05-09,10.0
9348,2024-06-08,10.0
9348,2024-07-08,10.0
9355,2024-01-13,10.0
9355,2024-02-12,10.0
9355,2024-03-13,10.0
9359,2024-02-07,10.0
9359,2024-03-08,10.0
9359,2024-04-07,10.0
9359,2024-05-07,10.0
9359,2024-06-06,10.0
9359,2024-07-06,10.0
9361,2024-02-14,10.0
9361,2024-03-15,10.0
9361,2024-04-14,10.0
9361,2024-05-14,10.0
9361,2024-06-13,10.0
9361,2024-07-13,10.0
9374,2024-03-11,10.0
9378,2024-03-10,10.0
9378,2024-04-09,10.0
9382,2024-01-23,10.0
9382,2024-02-22,10.0
9382,2024-03-23,10.0
9382,2024-04-22,10.0
9382,2024-05-22,10.0
9382,2024-06-21,10.0
9390,2024-02-07,10.0
9390,2024-03-08,10.0
9390,2024-04-07,10.0
9390,2024-05-07,10.0
9395,2024-01-07,10.0
9405,2024-01-16,10.0
9405,2024-02-15,10.0
9405,2024-03-16,10.0
9405,2024-04-15,10.0
9405,2024-05-15,10.0
9405,2024-06-14,10.0
9411,2024-02-23,10.0
9416,2024-01-30,10.0
9416,2024-02-29,10.0
9432,2024-03-02,10.0
9432,2024-04-01,10.0
9432,2024-05-01,10.0
9435,2024-02-14,10.0
9435,2024-03-15,10.0
9435,2024-04-14,10.0
9435,2024-05-14,10.0
9437,2024-01-20,10.0
9437,2024-02-19,10.0
9457,2024-02-09,10.0
9457,2024-03-10,10.0
9457,2024-04-09,10.0
9467,2024-02-10,10.0
9467,2024-03-11,10.0
9467,2024-04-10,10.0
9469,2024-02-09,10.0
9473,2024-02-24,10.0
9473,2024-03-25,10.0
9473,2024-04-24,10.0
9473,2024-05-24,10.0
9473,2024-06-23,10.0
9476,2024-01-23,10.0
9476,2024-02-22,10.0
9476,2024-03-23,10.0
9487,2024-02-28,10.0
9493,2024-01-13,10.0
9493,2024-02-12,10.0
9505,2024-01-09,10.0
9509,2024-02-08,10.0
9513,2024-01-08,10.0
9513,2024-02-07,10.0
9513,2024-03-08,10.0
9513,2024-04-07,10.0
9532,2024-02-09,10.0
9532,2024-03-10,10.0
9532,2024-04-09,10.0
9532,2024-05-09,10.0
9532,2024-06-08,10.0
9534,2024-03-03,10.0
9534,2024-04-02,10.0
9534,2024-05-02,10.0
9534,2024-06-01,10.0
9547,2024-03-06,10.0
9547,2024-04-05,10.0
9547,2024-05-05,10.0
9547,2024-06-04,10.0
9547,2024-07-04,10.0
9547,2024-08-03,10.0
9548,2024-01-08,10.0
9548,2024-02-07,10.0
9548,2024-03-08,10.0
9548,2024-04-07,10.0
9557,2024-01-09,10.0
9557,2024-02-08,10.0
9557,2024-03-09,10.0
9559,2024-03-03,10.0
9559,2024-04-02,10.0
9559,2024-05-02,10.0
9572,2024-02-15,10.0
9622,2024-01-31,10.0
9622,2024-03-01,10.0
9622,2024-03-31,10.0
9622,2024-04-30,10.0
9625,2024-03-03,10.0
9625,2024-04-02,10.0
9625,2024-05-02,10.0
9637,2024-03-09,10.0
9637,2024-04-08,10.0
9646,2024-02-28,10.0
9646,2024-03-29,10.0
9657,2024-02-27,10.0
9657,2024-03-28,10.0
9657,2024-04-27,10.0
9657,2024-05-27,10.0
9657,2024-06-26,10.0
9657,2024-07-26,10.0
9668,2024-02-28,10.0
9688,2024-02-03,10.0
9688,2024-03-04,10.0
9715,2024-02-08,10.0
9715,2024-03-09,10.0
9715,2024-04-08,10.0
9715,2024-05-08,10.0
9715,2024-06-07,10.0
9715,2024-07-07,10.0
9717,2024-03-04,10.0
9717,2024-04-03,10.0
9719,2024-01-11,10.0
9719,2024-02-10,10.0
9719,2024-03-11,10.0
9722,2024-03-03,10.0
9722,2024-04-02,10.0
9732,2024-02-22,10.0
9732,2024-03-23,10.0
9732,2024-04-22,10.0
9732,2024-05-22,10.0
9749,2024-02-01,10.0
9749,2024-03-02,10.0
9749,2024-04-01,10.0
9755,2024-02-29,10.0
9755,2024-03-30,10.0
9755,2024-04-29,10.0
9755,2024-05-29,10.0
9782,2024-02-04,10.0
9796,2024-01-16,10.0
9796,2024-02-15,10.0
9796,2024-03-16,10.0
9798,2024-02-02,10.0
9798,2024-03-03,10.0
9798,2024-04-02,10.0
9798,2024-05-02,10.0
9798,2024-06-01,10.0
9798,2024-07-01,10.0
9802,2024-01-31,10.0
9802,2024-03-01,10.0
9802,2024-03-31,10.0
9805,2024-02-06,10.0
9805,2024-03-07,10.0
9811,2024-01-24,10.0
9811,2024-02-23,10.0
9811,2024-03-24,10.0
9811,2024-04-23,10.0
9811,2024-05-23,10.0
9818,2024-01-26,10.0
9823,2024-03-14,10.0
9823,2024-04-13,10.0
9829,2024-02-17,10.0
9830,2024-01-27,10.0
9841,2024-02-11,10.0
9841,2024-03-12,10.0
9860,2024-02-11,10.0
9860,2024-03-12,10.0
9862,2024-02-14,10.0
9862,2024-03-15,10.0
9866,2024-01-19,10.0
9866,2024-02-18,10.0
9866,2024-03-19,10.0
9866,2024-04-18,10.0
9885,2024-03-03,10.0
9885,2024-04-02,10.0
9885,2024-05-02,10.0
9885,2024-06-01,10.0
9902,2024-02-12,10.0
9902,2024-03-13,10.0
9902,2024-04-12,10.0
9902,2024-05-12,10.0
9951,2024-02-28,10.0
9951,2024-03-29,10.0
9952,2024-01-19,10.0
9952,2024-02-18,10.0
9952,2024-03-19,10.0
9952,2024-04-18,10.0
9952,2024-05-18,10.0
9962,2024-02-14,10.0
9976,2024-01-25,10.0
9976,2024-02-24,10.0
9979,2024-02-17,10.0
